1618|cheerfully.r.01,guy.n.01,play.v.01,
1621|piano.n.01,play.v.01,man.n.01,
1625|piano.n.01,play.v.01,man.n.01,guy.n.01,be.v.01,
1626|piano.n.01,play.v.01,man.n.01,guy.n.01,
1627|bowl.n.01,man.n.01,blend.v.03,ingredient.n.01,person.n.01,
1629|sociable.n.01,bowl.v.01,man.n.01,ingredient.n.01,person.n.01,blend.v.03,bowl.n.01,
1631|woman.n.01,egg.n.01,interrupt.v.04,bowl.n.01,be.v.01,
1632|woman.n.01,egg.n.01,interrupt.v.04,bowl.n.01,bowl.v.01,dancer.n.01,person.n.01,
1635|blend.v.03,ingredient.n.01,person.n.01,bowl.n.01,woman.n.01,egg.n.01,bowl.v.01,dancer.n.01,interrupt.v.04,
1639|woman.n.01,egg.n.01,interrupt.v.04,bowl.n.01,blend.v.03,ingredient.n.01,person.n.01,
1640|jump.v.01,girl.n.01,car.n.01,vehicle.n.01,
1641|jump.v.01,girl.n.01,car.n.01,
1643|jump.v.01,car.n.01,young.a.01,lady.n.01,girl.n.01,
1646|jump.v.01,girl.n.01,car.n.01,young.a.01,lady.n.01,
1647|jump.v.01,girl.n.01,car.n.01,be.v.01,
1648|jump.v.01,girl.n.01,be.v.01,car.n.01,
1649|jump.v.01,vehicle.n.01,girl.n.01,car.n.01,
1650|jump.v.01,girl.n.01,car.n.01,
1651|jump.v.01,car.n.01,girl.n.01,
1652|jump.v.01,girl.n.01,car.n.01,
1653|woman.n.01,potato.n.01,skin.v.04,
1655|woman.n.01,potato.n.01,throw.v.01,peel.n.01,skin.v.04,
1657|woman.n.01,potato.n.01,skin.v.04,
1659|woman.n.01,potato.n.01,skin.v.04,
1660|woman.n.01,potato.n.01,skin.v.04,
1661|woman.n.01,potato.n.01,be.v.01,skin.v.04,
1663|woman.n.01,potato.n.01,skin.v.04,
1668|guitar.n.01,play.v.01,man.n.01,person.n.01,
1669|guitar.n.01,play.v.01,man.n.01,player.n.01,be.v.01,person.n.01,
1670|boat.n.01,sail.v.01,water.n.01,guitar.n.01,play.v.01,man.n.01,
1671|guitar.n.01,play.v.01,person.n.01,boat.n.01,sail.v.01,water.n.01,
1673|boat.n.01,sail.v.03,water.n.01,guitar.n.01,play.v.01,man.n.01,
1675|boat.n.01,peaceful.a.01,cruise.n.01,reflect.v.01,water.n.01,guitar.n.01,play.v.01,man.n.01,
1677|vegetable_oil.n.01,pour.v.01,man.n.01,tomato.n.01,person.n.01,
1680|tomato.n.01,vegetable_oil.n.01,pour.v.01,man.n.01,
1682|vegetable_oil.n.01,tomato.n.01,pour.v.01,man.n.01,person.n.01,
1687|vegetable_oil.n.01,tomato.n.01,pour.v.01,man.n.01,
1691|milk.n.01,intoxicated.a.01,be.v.01,cat.n.01,
1694|milk.n.01,fresh.a.01,drink.v.01,kitten.n.01,be.v.01,
1697|kitten.n.01,milk.n.01,drink.v.01,be.v.01,intoxicated.a.01,cat.n.01,
1700|milk.n.01,fresh.a.01,drink.v.01,kitten.n.01,intoxicated.a.01,be.v.01,cat.n.01,
1702|milk.n.01,fresh.a.01,drink.v.01,kitten.n.01,intoxicated.a.01,cat.n.01,
1705|keep.v.01,man.n.01,frog.n.01,
1706|keep.v.01,man.n.01,frog.n.01,carelessly.r.01,drop.v.01,
1707|container.n.01,make.v.01,empty.v.01,man.n.01,plastic.n.01,keep.v.01,frog.n.01,
1708|container.n.01,make.v.01,empty.v.01,man.n.01,plastic.n.01,carelessly.r.01,drop.v.01,frog.n.01,
1712|onion.n.01,man.n.01,slit.v.01,
1714|slice.n.01,onion.n.01,man.n.01,eat.v.01,slit.v.01,
1715|cut.v.01,onion.n.01,man.n.01,
1716|cut.v.01,onion.n.01,man.n.01,
1719|onion.n.01,man.n.01,slit.v.01,cut.v.01,
1721|cut.v.01,onion.n.01,man.n.01,slice.n.01,eat.v.01,
1723|horse.n.01,man.n.01,ride.v.01,person.n.01,
1724|horse.n.01,man.n.01,ride.v.01,recklessly.r.01,be.v.01,
1729|horse.n.01,man.n.01,ride.v.01,woman.n.01,elephant.n.01,
1733|horse.n.01,man.n.01,ride.v.01,woman.n.01,elephant.n.01,
1736|piano.n.01,play.v.07,person.n.01,play.v.01,
1741|piano.n.01,play.v.01,person.n.01,animal.n.01,feed.v.01,
1747|turn.v.01,man.n.01,microwave.n.01,
1751|turn.v.01,man.n.01,microwave.n.01,push.v.01,button.n.01,be.v.01,
1753|turn.v.01,man.n.01,microwave.n.01,button.n.01,push.v.01,
1755|play.v.07,flute.n.01,girl.n.01,put.v.01,
1757|woman.n.01,practice.v.01,flute.n.01,play.v.01,
1759|play.v.07,flute.n.01,girl.n.01,woman.n.01,practice.v.01,
1765|piano.n.01,male_child.n.01,play.v.01,
1766|piano.n.01,male_child.n.01,play.v.01,
1771|piano.n.01,male_child.n.01,play.v.01,person.n.01,
1772|piano.n.01,male_child.n.01,play.v.01,man.n.01,
1773|piano.n.01,male_child.n.01,play.v.01,man.n.01,tough.a.01,be.v.01,person.n.01,
1776|piano.n.01,play.v.01,man.n.01,play.n.01,happy.a.01,male_child.n.01,
1777|piano.n.01,male_child.n.01,play.v.01,man.n.01,
1780|run.v.01,cheetah.n.01,prey.n.02,location.n.01,entity.n.01,person.n.01,
1781|run.v.01,cheetah.n.01,prey.n.02,location.n.01,entity.n.01,person.n.01,
1782|run.v.01,cheetah.n.01,prey.n.02,location.n.01,entity.n.01,person.n.01,
1783|entity.n.01,field.n.01,cheetah.n.01,prey.n.02,chase.v.01,person.n.01,run.v.01,location.n.01,
1784|entity.n.01,field.n.01,cheetah.n.01,prey.n.02,chase.v.01,person.n.01,run.v.01,location.n.01,
1787|entity.n.01,field.n.01,cheetah.n.01,prey.n.02,person.n.01,run.v.01,location.n.01,
1789|pace.v.01,lion.n.01,pen.n.01,
1791|whole.a.01,pace.v.01,tire.v.01,lion.n.01,pen.n.01,
1792|walk.v.01,lion.n.01,travel.v.01,
1798|pace.v.01,lion.n.01,pen.n.01,walk.v.01,
1808|man.n.01,guitar.n.01,play.v.01,be.v.01,flute.n.01,
1812|play.v.07,guitar.n.01,man.n.01,flute.n.01,play.v.01,
1814|orange.s.01,capsicum.n.01,cube.v.02,person.n.01,orange.n.01,be.v.01,
1815|orange.n.01,capsicum.n.01,be.v.01,cube.v.02,person.n.01,project.v.10,die.n.01,cook.n.01,win.v.01,color.a.01,
1818|bell.n.01,cook.n.01,ring.v.01,capsicum.n.01,person.n.01,slit.v.01,
1820|slit.v.01,cook.n.01,orange.n.01,capsicum.n.01,be.v.01,cube.v.02,person.n.01,
1822|slit.v.01,person.n.01,cook.n.01,orange.s.01,capsicum.n.01,cube.v.02,
1823|orange.s.01,capsicum.n.01,cube.v.02,person.n.01,slit.v.01,cook.n.01,
1825|orange.n.01,capsicum.n.01,be.v.01,cube.v.02,person.n.01,slit.v.01,cook.n.01,
1829|woman.n.01,bean_curd.n.01,slit.v.01,
1830|woman.n.01,bean_curd.n.01,slit.v.01,
1832|piece.n.01,female_child.n.01,cut.n.17,butter.n.01,woman.n.01,bean_curd.n.01,slit.v.01,
1840|comb.v.01,girl.n.01,tail.n.01,hair.n.01,small.a.01,female.n.02,pony.n.01,ripple.v.01,
1841|comb.v.01,girl.n.01,tail.n.01,hair.n.01,small.a.01,pony.n.01,female.n.02,
1842|sit.v.01,chair.n.01,man.n.01,
1844|comb.v.01,girl.n.01,tail.n.01,hair.n.01,small.a.01,female.n.02,pony.n.01,sit.v.01,chair.n.01,man.n.01,
1846|comb.v.01,girl.n.01,tail.n.01,hair.n.01,small.a.01,female.n.02,pony.n.01,sit.v.01,chair.n.01,man.n.01,
1849|sit.v.01,chair.n.01,man.n.01,comb.v.01,girl.n.01,tail.n.01,hair.n.01,small.a.01,female.n.02,pony.n.01,
1851|man.n.01,slice.n.01,bread.n.01,garlic.n.01,butter.n.01,smear.v.01,
1852|piece.n.01,man.n.01,large.a.01,bread.n.01,butter.n.01,spread.v.01,location.n.01,entity.n.01,have.v.01,
1853|remove.v.01,piece.n.01,man.n.01,large.a.01,bread.n.01,butter.n.01,spread.v.01,
1854|man.n.01,slice.n.01,bread.n.01,garlic.n.01,piece.n.01,large.a.01,spread.v.01,location.n.01,entity.n.01,have.v.01,butter.n.01,
1866|parrot.n.01,microphone.n.01,talk.v.01,talk.v.02,be.v.01,
1869|talk.v.02,parrot.n.01,front.n.01,silent.s.01,microphone.n.01,
1873|kitten.n.01,hungry.a.01,eat.v.01,
1874|man.n.01,location.n.01,kitten.n.01,eat.v.01,
1876|food.n.01,tray.n.01,kitten.n.01,eat.v.01,
1878|food.n.01,tray.n.01,kitten.n.01,eat.v.01,
1879|food.n.01,tray.n.01,kitten.n.01,eat.v.01,
1882|kitten.n.01,hungry.a.01,food.n.01,tray.n.01,eat.v.01,
1884|food.n.01,tray.n.01,kitten.n.01,eat.v.01,
1886|sing.v.01,guitar.n.01,play.v.01,person.n.01,be.v.01,
1887|sing.v.01,guitar.n.01,play.v.01,person.n.01,front.n.01,singer.n.01,
1888|guitar.n.01,man.n.01,play.v.01,
1892|put.v.01,guitar.n.01,man.n.01,sing.v.01,play.v.01,person.n.01,
1894|guitar.n.01,man.n.01,play.v.01,sing.v.01,person.n.01,
1897|sing.v.01,guitar.n.01,play.v.01,person.n.01,man.n.01,
1898|animal.n.01,play.v.01,water.n.01,
1904|animal.n.01,play.v.01,water.n.01,person.n.01,
1907|play.v.01,person.n.01,animal.n.01,be.v.01,water.n.01,
1908|play.v.01,person.n.01,animal.n.01,water.n.01,
1909|window.n.01,polish.v.01,man.n.01,clean.v.01,
1910|window.n.01,clean.v.01,man.n.01,be.v.01,
1912|carefully.r.01,drive.v.01,man.n.01,car.n.01,
1918|drive.v.01,man.n.01,car.n.01,window.n.01,polish.v.01,
1919|drive.v.01,man.n.01,car.n.01,window.n.01,clean.v.01,be.v.01,
1921|window.n.01,clean.v.01,man.n.01,drive.v.01,car.n.01,
1927|woman.n.01,vegetable_oil.n.01,pour.v.01,frying_pan.n.01,oil.v.01,water.n.01,
1934|woman.n.01,vegetable_oil.n.01,pour.v.01,frying_pan.n.01,chimpanzee.n.01,kick.v.01,target.n.01,
1935|woman.n.01,baby.n.01,can.n.01,rubbish.n.01,put.v.01,
1936|woman.n.01,baby.n.01,can.n.01,rubbish.n.01,put.v.01,be.v.01,
1939|woman.n.01,baby.n.01,can.n.01,rubbish.n.01,put.v.01,meat.n.01,frying_pan.n.01,person.n.01,
1940|take.v.01,person.n.01,meat.n.01,frying_pan.n.01,woman.n.01,baby.n.01,can.n.01,rubbish.n.01,put.v.01,
1942|put.v.01,meat.n.01,frying_pan.n.01,person.n.01,woman.n.01,baby.n.01,can.n.01,rubbish.n.01,be.v.01,
1943|woman.n.01,baby.n.01,can.n.01,rubbish.n.01,put.v.01,meat.n.01,frying_pan.n.01,person.n.01,
1946|small.a.01,cup.n.01,drink.v.01,water.n.01,child.n.01,
1948|milk.n.01,drink.v.01,kitten.n.01,bowl.n.01,small.a.01,cup.n.01,water.n.01,child.n.01,
1949|milk.n.01,drink.v.01,kitten.n.01,bowl.n.01,small.a.01,cup.n.01,fill.v.01,water.n.01,child.n.01,
1954|sing.v.01,band.n.02,dance_band.n.01,sing.v.02,
1955|set.n.05,singer.n.01,leave.v.01,person.n.01,sing.v.01,band.n.02,
1961|woman.n.01,put.v.01,makeup.n.01,dance_band.n.01,sing.v.02,
1963|woman.n.01,put.v.01,makeup.n.01,sing.v.01,band.n.02,
1967|woman.n.01,guitar.n.01,sing.v.01,acoustic.a.01,play.v.01,
1969|woman.n.01,concert.n.01,guitar.n.01,person.n.01,acoustic.a.01,play.v.01,singer.n.01,sing.v.01,
1970|woman.n.01,guitar.n.01,sing.v.01,acoustic.a.01,play.v.01,person.n.01,
1972|woman.n.01,concert.n.01,guitar.n.01,person.n.01,acoustic.a.01,play.v.01,singer.n.01,sing.v.01,
1978|cat.n.01,intoxicated.a.01,be.v.01,water.n.01,
1981|travel.v.01,truck.n.01,hill.n.01,
1984|travel.v.01,truck.n.01,hill.n.01,intoxicated.a.01,cat.n.01,water.n.01,
1987|intoxicated.a.01,cat.n.01,water.n.01,travel.v.01,truck.n.01,hill.n.01,
1988|woman.n.01,young.a.01,guitar.n.01,play.v.01,girl.n.01,
1989|guitar.n.01,play.v.01,girl.n.01,
1991|guitar.n.01,play.v.01,man.n.01,
1992|guitar.n.01,play.v.01,man.n.01,
1993|guitar.n.01,play.v.01,man.n.01,player.n.01,be.v.01,person.n.01,
1994|guitar.n.01,play.v.01,girl.n.01,man.n.01,
1996|man.n.01,guitar.n.01,player.n.01,be.v.01,person.n.01,play.v.01,girl.n.01,
1999|guitar.n.01,play.v.01,man.n.01,love.v.01,girl.n.01,player.n.01,person.n.01,
2000|guitar.n.01,play.v.01,girl.n.01,man.n.01,
2004|minibike.n.01,man.n.01,ride.v.01,drive.v.01,
2005|minibike.n.01,man.n.01,park.v.01,ride.v.01,
2006|minibike.n.01,man.n.01,ride.v.01,run.v.01,rider.n.01,
2007|horse.n.01,man.n.01,ride.v.01,minibike.n.01,drive.v.01,
2008|horse.n.01,man.n.01,ride.v.01,minibike.n.01,park.v.01,
2009|run.v.01,minibike.n.01,rider.n.01,man.n.01,horse.n.01,ride.v.01,
2011|animal.n.01,man.n.01,ride.v.01,minibike.n.01,
2012|be.v.01,horse.n.01,man.n.01,drive.n.08,minibike.n.01,ride.v.01,
2014|perform.v.01,charming.s.02,magician.n.01,trick.n.01,person.n.01,make.v.01,man.n.01,
2015|make.v.01,trick.n.01,man.n.01,charming.s.02,
2016|make.v.01,trick.n.01,man.n.01,charming.s.02,magic.n.01,flim-flam.v.01,old.a.01,child.n.01,
2018|tree.n.01,throw.v.01,man.n.01,knife.n.01,perilously.r.01,extract.v.01,
2020|tree.n.01,throw.v.01,man.n.01,knife.n.01,make.v.01,trick.n.01,charming.s.02,
2023|tree.n.01,throw.v.01,man.n.01,knife.n.01,perform.v.01,charming.s.02,magician.n.01,trick.n.01,person.n.01,
2024|tree.n.01,throw.v.01,man.n.01,knife.n.01,make.v.01,trick.n.01,charming.s.02,
2025|make.v.01,magic.n.01,man.n.01,flim-flam.v.01,old.a.01,child.n.01,tree.n.01,throw.v.01,knife.n.01,
2027|guitar.n.01,lady.n.01,play.v.01,girl.n.01,
2029|guitar.n.01,lady.n.01,play.v.01,play.n.01,necessitate.v.01,
2030|practice.v.01,guitar.n.01,man.n.01,person.n.01,
2035|guitar.n.01,practice.v.01,wish.v.02,person.n.01,lady.n.01,play.v.01,
2037|practice.v.01,guitar.n.01,person.n.01,lady.n.01,sell.v.01,
2038|practice.v.01,guitar.n.01,person.n.01,lady.n.01,play.n.01,necessitate.v.01,
2040|male_child.n.01,mud.n.01,play.v.01,
2041|mud.n.01,play.v.01,male_child.n.01,
2045|cat.n.01,play.v.01,device.n.01,amusing.s.01,
2047|mud.n.01,play.v.01,male_child.n.01,cat.n.01,device.n.01,be.v.01,
2049|cat.n.01,play.v.01,device.n.01,male_child.n.01,mud.n.01,
2051|cat.n.01,play.v.01,device.n.01,mud.n.01,throw.v.01,male_child.n.01,
2052|cat.n.01,play.v.01,device.n.01,mud.n.01,male_child.n.01,
2055|cut.v.01,woman.n.01,piece.n.01,eat.v.01,meat.n.01,
2056|cut.v.01,lady.n.01,meat.n.01,
2059|cut.v.01,lady.n.01,be.v.01,meat.n.01,woman.n.01,piece.n.01,
2061|woman.n.01,together.s.01,meat.n.01,sew.v.01,cut.v.01,lady.n.01,
2064|teens.n.01,girl.n.01,camera.n.01,talk.v.01,male.n.02,internet.n.01,male_child.n.01,webcam.n.01,
2066|teens.n.01,girl.n.01,talk.v.01,webcam.n.01,male.n.02,male_child.n.01,entity.n.01,talk.n.01,
2067|girl.n.01,man.n.01,camera.n.01,talk.v.01,internet.n.01,chew_the_fat.v.01,
2068|girl.n.01,man.n.01,camera.n.01,internet.n.01,ignore.v.01,talk.v.01,
2070|girl.n.01,man.n.01,camera.n.01,internet.n.01,ignore.v.01,teens.n.01,talk.v.01,webcam.n.01,male.n.02,male_child.n.01,
2072|girl.n.01,man.n.01,camera.n.01,talk.v.01,internet.n.01,teens.n.01,webcam.n.01,male.n.02,male_child.n.01,
2073|girl.n.01,man.n.01,camera.n.01,talk.v.01,internet.n.01,entity.n.01,teens.n.01,talk.n.01,webcam.n.01,male_child.n.01,
2075|egg.n.01,whisk.v.01,person.n.01,bowl.n.01,strongly.r.01,
2076|egg.n.01,strongly.r.01,person.n.01,bowl.n.01,remove.v.01,
2078|woman.n.01,whisk.n.01,egg.n.01,bowl.n.01,wire.n.01,make.v.01,use.v.01,beat.v.01,
2079|woman.n.01,whisk.n.01,egg.n.01,bowl.n.01,wire.n.01,make.v.01,use.v.01,beat.v.01,be.v.01,
2080|woman.n.01,whisk.n.01,egg.n.01,bowl.n.01,keep.v.01,man.n.01,wire.n.01,beat.v.01,use.v.01,make.v.01,
2081|egg.n.01,strongly.r.01,person.n.01,bowl.n.01,woman.n.01,whisk.n.01,wire.n.01,make.v.01,use.v.01,beat.v.01,
2082|egg.n.01,strongly.r.01,person.n.01,bowl.n.01,wire.n.01,beat.v.01,use.v.01,woman.n.01,whisk.n.01,make.v.01,be.v.01,
2084|woman.n.01,whisk.n.01,egg.n.01,bowl.n.01,wire.n.01,make.v.01,use.v.01,beat.v.01,whisk.v.01,person.n.01,
2086|woman.n.01,whisk.n.01,egg.n.01,bowl.n.01,wire.n.01,make.v.01,use.v.01,beat.v.01,strong.a.01,person.n.01,leave.v.01,
2087|woman.n.01,whisk.n.01,egg.n.01,bowl.n.01,wire.n.01,make.v.01,use.v.01,beat.v.01,strongly.r.01,person.n.01,
2088|allow.v.03,man.n.01,interview.n.01,
2090|man.n.01,interviewer.n.01,allow.v.03,interview.n.01,
2091|car.n.01,white.a.01,drive.v.01,man.n.01,person.n.01,
2092|drive.v.01,man.n.01,white.a.01,car.n.01,
2094|allow.v.03,man.n.01,interview.n.01,car.n.01,drive.v.01,white.a.01,person.n.01,
2097|car.n.01,white.a.01,drive.v.01,man.n.01,allow.v.03,interview.n.01,
2098|deny.v.01,man.n.01,interview.n.01,car.n.01,white.a.01,drive.v.01,
2100|allow.v.03,man.n.01,interview.n.01,car.n.01,white.a.01,drive.v.01,
2102|rope.n.01,man.n.01,be.v.01,climb.v.01,
2103|climber.n.01,lasso.v.01,man.n.01,rope.n.01,climb.v.01,
2104|carrot.n.01,man.n.01,slit.v.01,machine.n.01,
2105|remove.v.01,carrot.n.01,machine.n.01,man.n.01,slit.v.01,
2107|rope.n.01,climb.v.01,man.n.01,carrot.n.01,slit.v.01,machine.n.01,
2109|rope.n.01,climb.v.01,man.n.01,carrot.n.01,machine.n.01,eat.v.01,slit.v.01,
2112|carrot.n.01,machine.n.01,man.n.01,slit.v.01,climber.n.01,lasso.v.01,
2113|rope.n.01,climb.v.01,man.n.01,carrot.n.01,machine.n.01,slit.v.01,
2115|cream.v.02,milk.n.01,disk.n.01,cat.n.01,
2117|milk.n.01,intoxicated.a.01,cat.n.01,drink.v.01,
2119|milk.n.01,cat.n.01,drink.v.01,hunger.n.01,help.v.01,
2122|milk.n.01,hunger.n.01,drink.v.01,help.v.01,cat.n.01,cream.v.02,disk.n.01,
2123|milk.n.01,full.a.01,dish.n.01,cream.v.02,cat.n.01,shallow.a.01,drink.v.01,
2124|cream.v.02,disk.n.01,milk.n.01,cat.n.01,drink.v.01,
2125|milk.n.01,cat.n.01,drink.v.01,salt_lick.n.01,sauce.n.01,give.v.01,
2132|baby.n.01,play.v.01,dog.n.01,call_on_the_carpet.v.01,small.a.01,male_child.n.01,
2136|woman.n.01,potato.n.01,skin.v.04,
2139|potato.n.01,man.n.01,slit.v.01,
2141|piece.n.08,potato.n.01,man.n.01,eat.v.01,slit.v.01,
2144|woman.n.01,potato.n.01,skin.v.04,piece.n.08,man.n.01,eat.v.01,
2145|potato.n.01,man.n.01,slit.v.01,woman.n.01,skin.v.04,
2146|potato.n.01,man.n.01,slit.v.01,woman.n.01,be.v.01,skin.v.04,
2148|potato.n.01,man.n.01,slit.v.01,woman.n.01,skin.v.04,
2150|take.v.01,picture.n.01,man.n.01,lake.n.01,tear.v.01,
2153|take.v.01,picture.n.01,beach.n.01,man.n.01,sunset.n.01,camera.n.01,away.r.01,put.v.01,walk.v.01,
2163|woman.n.01,machine.n.01,sew.v.01,
2164|woman.n.01,sew.v.01,make.v.01,use.v.01,machine.n.01,entity.n.01,
2165|woman.n.01,use.v.01,be.v.01,
2167|woman.n.01,sew.v.01,machine.n.01,use.v.01,be.v.01,
2170|woman.n.01,use.v.01,sew.v.01,machine.n.01,
2171|woman.n.01,egg.n.01,crack.v.01,bowl.n.01,
2172|woman.n.01,egg.n.01,crack.v.01,bowl.n.01,be.v.01,
2175|woman.n.01,egg.n.01,crack.v.01,glass.n.01,bowl.n.01,
2176|woman.n.01,egg.n.01,bowl.n.01,crack.v.01,make.v.01,glass.n.01,
2179|woman.n.01,egg.n.01,crack.v.01,glass.n.01,bowl.n.01,be.v.01,
2180|woman.n.01,egg.n.01,crack.v.01,glass.n.01,bowl.n.01,crack.n.01,put.v.01,
2181|woman.n.01,egg.n.01,crack.v.01,glass.n.01,bowl.n.01,
2183|cricket.n.02,watch.v.01,man.n.01,play.v.01,
2184|cricket.n.02,play.v.01,person.n.01,
2188|man.n.01,cricket.n.02,play.v.01,person.n.01,
2192|man.n.01,slice.n.01,garlic.n.01,bread.n.01,put.v.01,remove.v.01,
2202|play.v.01,green.s.01,crocodile.n.01,child.n.01,colored.a.01,float.n.01,
2203|play.v.01,green.s.01,crocodile.n.01,child.n.01,colored.a.01,take.v.01,
2205|push.v.01,pool.n.01,inflatable.s.01,crocodile.n.01,child.n.01,
2207|push.v.01,pool.n.01,inflatable.s.01,crocodile.n.01,child.n.01,
2208|play.v.01,green.s.01,crocodile.n.01,child.n.01,colored.a.01,push.v.01,pool.n.01,inflatable.s.01,
2210|play.v.01,green.s.01,crocodile.n.01,child.n.01,colored.a.01,push.v.01,pool.n.01,inflatable.s.01,
2212|push.v.01,pool.n.01,inflatable.s.01,crocodile.n.01,child.n.01,take.v.01,colored.a.01,
2213|float.v.01,play.v.01,green.s.01,crocodile.n.01,child.n.01,colored.a.01,push.v.01,pool.n.01,inflatable.s.01,
2215|fall.v.01,horse.n.01,person.n.01,
2217|fall.v.01,horse.n.01,person.n.01,
2218|knock.v.01,horse.n.01,man.n.01,away.r.01,
2222|knock.v.01,man.n.01,horse.n.01,away.r.01,fall.v.01,person.n.01,
2226|woman.n.01,finger.n.01,tap.v.01,female.n.02,
2228|woman.n.01,desk.n.01,finger.n.01,tap.v.01,female.n.02,table.n.02,
2232|woman.n.01,finger.n.01,tap.v.01,table.n.02,female.n.02,
2233|woman.n.01,female.n.02,finger.n.01,be.v.01,tap.v.07,tap.v.01,table.n.02,
2234|woman.n.01,finger.n.01,tap.v.01,table.n.02,female.n.02,
2235|toddler.n.01,push.v.01,dog.n.01,rain.n.01,puddle.n.01,
2236|toddler.n.01,push.v.01,dog.n.01,pull.v.01,out.r.01,
2238|knock.v.01,male_child.n.01,water.n.01,dog.n.01,
2239|knock.v.01,dog.n.01,bottle.n.01,male_child.n.01,water.n.01,
2240|toddler.n.01,push.v.01,dog.n.01,knock.v.01,male_child.n.01,water.n.01,
2242|toddler.n.01,push.v.01,dog.n.01,knock.v.01,bottle.n.01,male_child.n.01,water.n.01,
2243|toddler.n.01,rain.n.01,push.v.01,puddle.n.01,dog.n.01,knock.v.01,male_child.n.01,water.n.01,
2247|man.n.01,cereal.n.01,be.v.01,eat.v.01,bowl.n.01,
2250|cereal.n.01,man.n.01,eat.v.01,bowl.n.01,
2251|cereal.n.01,man.n.01,be.v.01,eat.v.01,bowl.n.01,
2252|man.n.01,cereal.n.01,eat.v.01,bowl.n.01,
2253|cereal.n.01,man.n.01,eat.v.01,be.v.01,bowl.n.01,
2259|flute.n.01,play.v.01,person.n.01,guitar.n.01,play.v.07,man.n.01,
2260|guitar.n.01,play.v.07,man.n.01,entity.n.01,flute.n.01,play.v.01,
2261|guitar.n.01,strum.v.01,man.n.01,flute.n.01,play.v.01,
2263|flute.n.01,play.v.01,man.n.01,guitar.n.01,play.v.07,
2266|woman.n.01,add.v.01,meat.n.01,sugar.n.01,
2272|woman.n.01,add.v.01,sugar.n.01,meat.n.01,spice.n.01,
2274|bite.v.01,can.n.01,dog.n.01,drop.v.01,
2275|food.n.01,can.n.01,dog.n.01,open.v.01,jar.n.01,
2277|bite.v.01,can.n.01,dog.n.01,jar.n.01,food.n.01,open.v.01,
2281|food.n.01,can.n.01,dog.n.01,open.v.01,bite.v.01,
2282|cat.n.01,play.v.01,watermelon.n.01,
2287|cat.n.01,play.v.01,watermelon.n.01,
2288|cat.n.01,play.v.01,watermelon.n.01,
2289|cat.n.01,play.v.01,watermelon.n.01,be.v.01,
2291|guitar.n.01,play.v.01,male_child.n.01,
2297|guitar.n.01,play.v.01,male_child.n.01,child.n.01,
2299|guitar.n.01,play.v.01,male_child.n.01,child.n.01,
2302|woman.n.01,
2303|woman.n.01,
2304|woman.n.01,lake.n.01,
2305|woman.n.01,lake.n.01,
2307|woman.n.01,watch.v.01,lake.n.01,
2308|woman.n.01,lake.n.01,
2309|camera.n.01,lens.n.01,slam.v.02,nail.n.01,person.n.01,
2310|slam.v.02,nail.n.01,person.n.01,be.v.01,
2311|knock.n.03,person.n.01,loud.a.01,nail.v.01,slam.v.02,nail.n.01,
2314|hammer.v.01,man.n.01,nail.n.01,camera.n.01,wall.n.01,hammer.n.01,nail.v.01,
2315|slam.v.02,nail.n.01,person.n.01,hammered.a.01,man.n.01,camera.n.01,
2316|slam.v.02,nail.n.01,person.n.01,hammer.v.01,man.n.01,camera.n.01,
2317|wall.n.01,man.n.01,camera.n.01,hammer.n.01,nail.v.01,slam.v.02,nail.n.01,person.n.01,
2318|camera.n.01,lens.n.01,slam.v.02,nail.n.01,person.n.01,hammer.v.01,man.n.01,
2319|slam.v.02,be.v.01,nail.n.01,person.n.01,hammer.v.01,man.n.01,camera.n.01,
2322|onion.n.01,person.n.01,slit.v.01,cut.v.01,
2327|cut.v.01,person.n.01,onion.n.01,eat.v.01,
2329|cut.v.01,onion.n.01,be.v.01,person.n.01,
2330|cut.v.01,onion.n.01,person.n.01,eat.v.01,
2332|onion.n.01,person.n.01,wrap.v.01,cut.v.01,
2333|person.n.01,onion.n.01,cut.v.01,
2338|carrot.n.01,cut.v.01,oriental.s.01,lady.n.01,
2339|carrot.n.01,oriental.s.01,thin.a.01,lady.n.01,patch.v.01,cut.n.01,cut.v.01,
2340|carrot.n.01,cut.v.01,piece.n.01,oriental.s.01,thin.a.01,lady.n.01,woman.n.01,slit.v.01,
2341|carrot.n.01,cut.v.01,oriental.s.01,lady.n.01,woman.n.01,slit.v.01,
2344|carrot.n.01,woman.n.01,be.v.01,slit.v.01,cut.v.01,oriental.s.01,lady.n.01,
2348|sauce.n.01,pour.v.01,man.n.01,pot.n.01,plate.n.04,cheese.n.01,chopped.s.01,
2350|cheese.n.01,add.v.01,lady.n.01,sauce.n.01,remove.v.01,woman.n.01,
2351|sauce.n.01,pour.v.01,man.n.01,pot.n.01,plate.n.04,cheese.n.01,woman.n.01,add.v.01,
2352|sauce.n.01,pour.v.01,man.n.01,pot.n.01,plate.n.04,cheese.n.01,remove.v.01,woman.n.01,
2358|camera.n.01,torch.n.01,burn.v.01,blow.n.01,person.n.01,repair.v.01,
2359|camera.n.01,torch.n.01,burn.v.01,blow.v.01,person.n.01,blow.n.01,
2360|fire.n.01,put.v.01,camera.n.01,tall.a.01,person.n.01,
2363|fire.n.01,put.v.01,camera.n.01,be.v.01,person.n.01,torch.n.01,burn.v.01,blow.n.01,
